"sampleID"	"longitude"	"latitude"	"test"	"region"	"population"
"HGDP01181"	103	28	TRUE	"EAST_ASIA"	"Yi"
"HGDP01182"	103	28	FALSE	"EAST_ASIA"	"Yi"
"HGDP01183"	103	28	FALSE	"EAST_ASIA"	"Yi"
"HGDP01184"	103	28	TRUE	"EAST_ASIA"	"Yi"
"HGDP01185"	103	28	FALSE	"EAST_ASIA"	"Yi"
"HGDP01186"	103	28	FALSE	"EAST_ASIA"	"Yi"
"HGDP01187"	103	28	TRUE	"EAST_ASIA"	"Yi"
"HGDP01188"	103	28	FALSE	"EAST_ASIA"	"Yi"
"HGDP01189"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01190"	109	28	TRUE	"EAST_ASIA"	"Miao"
"HGDP01191"	109	28	TRUE	"EAST_ASIA"	"Miao"
"HGDP01192"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01193"	109	28	TRUE	"EAST_ASIA"	"Miao"
"HGDP01194"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01195"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01196"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01197"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01198"	109	28	FALSE	"EAST_ASIA"	"Miao"
"HGDP01199"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01200"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01201"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01202"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01203"	126.5	50.4	TRUE	"EAST_ASIA"	"Oroqen"
"HGDP01204"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01205"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01206"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01207"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01208"	126.5	50.4	TRUE	"EAST_ASIA"	"Oroqen"
"HGDP01209"	126.5	50.4	TRUE	"EAST_ASIA"	"Oroqen"
"HGDP01211"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01212"	126.5	50.4	FALSE	"EAST_ASIA"	"Oroqen"
"HGDP01213"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01214"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01215"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01216"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01217"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01218"	124	48.5	TRUE	"EAST_ASIA"	"Daur"
"HGDP01220"	124	48.5	TRUE	"EAST_ASIA"	"Daur"
"HGDP01221"	124	48.5	FALSE	"EAST_ASIA"	"Daur"
"HGDP01222"	124	48.5	TRUE	"EAST_ASIA"	"Daur"
"HGDP01223"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01224"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01225"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01227"	119	48.5	TRUE	"EAST_ASIA"	"Mongolian"
"HGDP01228"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01229"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01230"	119	48.5	TRUE	"EAST_ASIA"	"Mongolian"
"HGDP01231"	119	48.5	FALSE	"EAST_ASIA"	"Mongolian"
"HGDP01232"	119	48.5	TRUE	"EAST_ASIA"	"Mongolian"
"HGDP01233"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01234"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01236"	133.5	47.5	TRUE	"EAST_ASIA"	"Hezhen"
"HGDP01237"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01238"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01239"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01240"	133.5	47.5	TRUE	"EAST_ASIA"	"Hezhen"
"HGDP01241"	133.5	47.5	TRUE	"EAST_ASIA"	"Hezhen"
"HGDP01242"	133.5	47.5	FALSE	"EAST_ASIA"	"Hezhen"
"HGDP01243"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01244"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01245"	81.5	43.5	TRUE	"EAST_ASIA"	"Xibo"
"HGDP01246"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01247"	81.5	43.5	TRUE	"EAST_ASIA"	"Xibo"
"HGDP01248"	81.5	43.5	TRUE	"EAST_ASIA"	"Xibo"
"HGDP01249"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01250"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01251"	81.5	43.5	FALSE	"EAST_ASIA"	"Xibo"
"HGDP01253"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01254"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01255"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01256"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01257"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01258"	3	32	TRUE	"MIDDLE_EAST"	"Mozabite"
"HGDP01259"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01260"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01261"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01262"	3	32	TRUE	"MIDDLE_EAST"	"Mozabite"
"HGDP01263"	3	32	TRUE	"MIDDLE_EAST"	"Mozabite"
"HGDP01264"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01265"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01266"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01267"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01268"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01269"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01270"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01271"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01272"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01274"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01275"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01276"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01277"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01279"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01280"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01282"	3	32	FALSE	"MIDDLE_EAST"	"Mozabite"
"HGDP01283"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01284"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01285"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01286"	-12	12	FALSE	"AFRICA"	"Mandenka"
"HGDP01287"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01288"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01289"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01290"	107.8	34.7	TRUE	"EAST_ASIA"	"NorthernHan"
"HGDP01291"	107.8	34.7	TRUE	"EAST_ASIA"	"NorthernHan"
"HGDP01292"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01293"	107.8	34.7	TRUE	"EAST_ASIA"	"NorthernHan"
"HGDP01294"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01295"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01296"	107.8	34.7	FALSE	"EAST_ASIA"	"NorthernHan"
"HGDP01297"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01298"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01299"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01300"	81	44	TRUE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01301"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01302"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01303"	81	44	TRUE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01304"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01305"	81	44	FALSE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01306"	81	44	TRUE	"CENTRAL_SOUTH_ASIA"	"Uygur"
"HGDP01307"	100	21	TRUE	"EAST_ASIA"	"Dai"
"HGDP01308"	100	21	TRUE	"EAST_ASIA"	"Dai"
"HGDP01309"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01310"	100	21	TRUE	"EAST_ASIA"	"Dai"
"HGDP01311"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01312"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01313"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01314"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01315"	100	21	FALSE	"EAST_ASIA"	"Dai"
"HGDP01317"	100	22	FALSE	"EAST_ASIA"	"Lahu"
"HGDP01318"	100	22	FALSE	"EAST_ASIA"	"Lahu"
"HGDP01319"	100	22	FALSE	"EAST_ASIA"	"Lahu"
"HGDP01320"	100	22	FALSE	"EAST_ASIA"	"Lahu"
"HGDP01321"	100	22	TRUE	"EAST_ASIA"	"Lahu"
"HGDP01322"	100	22	TRUE	"EAST_ASIA"	"Lahu"
"HGDP01323"	100	22	TRUE	"EAST_ASIA"	"Lahu"
"HGDP01326"	100	22	FALSE	"EAST_ASIA"	"Lahu"
"HGDP01327"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01328"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01329"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01330"	119	27	TRUE	"EAST_ASIA"	"She"
"HGDP01331"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01332"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01333"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01334"	119	27	TRUE	"EAST_ASIA"	"She"
"HGDP01335"	119	27	FALSE	"EAST_ASIA"	"She"
"HGDP01336"	119	27	TRUE	"EAST_ASIA"	"She"
"HGDP01337"	100	26	TRUE	"EAST_ASIA"	"Naxi"
"HGDP01338"	100	26	FALSE	"EAST_ASIA"	"Naxi"
"HGDP01339"	100	26	FALSE	"EAST_ASIA"	"Naxi"
"HGDP01340"	100	26	FALSE	"EAST_ASIA"	"Naxi"
"HGDP01341"	100	26	FALSE	"EAST_ASIA"	"Naxi"
"HGDP01342"	100	26	TRUE	"EAST_ASIA"	"Naxi"
"HGDP01345"	100	26	TRUE	"EAST_ASIA"	"Naxi"
"HGDP01346"	100	26	FALSE	"EAST_ASIA"	"Naxi"
"HGDP01347"	101	36	TRUE	"EAST_ASIA"	"Tu"
"HGDP01348"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01349"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01350"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01351"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01352"	101	36	TRUE	"EAST_ASIA"	"Tu"
"HGDP01353"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01354"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01355"	101	36	FALSE	"EAST_ASIA"	"Tu"
"HGDP01356"	101	36	TRUE	"EAST_ASIA"	"Tu"
"HGDP01357"	0	43	TRUE	"EUROPE"	"Basque"
"HGDP01358"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01359"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01360"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01361"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01362"	0	43	TRUE	"EUROPE"	"Basque"
"HGDP01363"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01364"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01365"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01366"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01367"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01368"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01369"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01370"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01372"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01373"	0	43	TRUE	"EUROPE"	"Basque"
"HGDP01374"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01375"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01376"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01377"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01378"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01379"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01380"	0	43	FALSE	"EUROPE"	"Basque"
"HGDP01382"	39	44	TRUE	"EUROPE"	"Adygei"
"HGDP01383"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01384"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01385"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01386"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01387"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01388"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01396"	39	44	TRUE	"EUROPE"	"Adygei"
"HGDP01397"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01398"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01399"	39	44	TRUE	"EUROPE"	"Adygei"
"HGDP01400"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01401"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01402"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01403"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01404"	39	44	FALSE	"EUROPE"	"Adygei"
"HGDP01405"	37	-3	TRUE	"AFRICA"	"BantuKenya"
"HGDP01406"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01408"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01411"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01412"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01414"	37	-3	TRUE	"AFRICA"	"BantuKenya"
"HGDP01415"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01416"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01417"	37	-3	FALSE	"AFRICA"	"BantuKenya"
"HGDP01418"	37	-3	TRUE	"AFRICA"	"BantuKenya"
"HGDP01419"	37	-3	FALSE	"AFRICA"	"BantuKenya"
